transaction_id,date,product_id,product_name,category,region,units_sold,unit_price,revenue,cost,profit,marketing_spend,customer_id,customer_segment,churn_risk
TX-11759,2025-08-12,PROD-101,Stratos Enterprise Suite,Cloud Services,Central,1,4500,4553.23,1200,3353.23,400.06,CUST-185,Growth SMB,Medium
TX-11760,2025-08-12,PROD-104,Smart Edge Gateway,Hardware,North,1,1800,1889.29,950,939.29,195.02,CUST-399,High-Value Enterprise,Low
TX-11761,2025-08-13,PROD-103,Legacy Data Server V1,Hardware,North,2,3100,6400.72,4400,2000.72,593.27,CUST-765,Growth SMB,High
TX-11762,2025-08-13,PROD-102,AI Analytics Engine Pro,Enterprise AI,APAC,2,8200,16020.97,4200,11820.97,1676.08,CUST-577,Growth SMB,Low
TX-11763,2025-08-13,PROD-102,AI Analytics Engine Pro,Enterprise AI,West,3,8200,24341.35,6300,18041.35,2945.26,CUST-672,Growth SMB,Low
TX-11764,2025-08-13,PROD-105,Strategic BI Advisory,Advisory,North,1,12000,12257.45,4500,7757.45,1497.72,CUST-568,Growth SMB,Low
TX-11765,2025-08-14,PROD-106,Automated ETL Pipeline,Cloud Services,West,2,2900,5736.53,1400,4336.53,568.4,CUST-152,High-Value Enterprise,Low
TX-11766,2025-08-14,PROD-102,AI Analytics Engine Pro,Enterprise AI,South,1,8200,8415.94,2100,6315.94,684.45,CUST-820,New Startup,Low
TX-11767,2025-08-14,PROD-101,Stratos Enterprise Suite,Cloud Services,North,1,4500,4645.08,1200,3445.08,486.77,CUST-941,New Startup,Low
TX-11768,2025-08-14,PROD-101,Stratos Enterprise Suite,Cloud Services,Central,2,4500,9350.74,2400,6950.74,993.44,CUST-259,High-Value Enterprise,Low
TX-11769,2025-08-14,PROD-104,Smart Edge Gateway,Hardware,APAC,1,1800,1852.33,950,902.33,156.58,CUST-499,At-Risk Midmarket,High
TX-11770,2025-08-15,PROD-102,AI Analytics Engine Pro,Enterprise AI,South,1,8200,7846.71,2100,5746.71,791.55,CUST-100,Growth SMB,Low
TX-11771,2025-08-15,PROD-102,AI Analytics Engine Pro,Enterprise AI,South,1,8200,8241.82,2100,6141.82,716.07,CUST-957,Growth SMB,Low
TX-11772,2025-08-15,PROD-102,AI Analytics Engine Pro,Enterprise AI,West,1,8200,8430.23,2100,6330.23,858.43,CUST-416,Growth SMB,Low
TX-11773,2025-08-15,PROD-104,Smart Edge Gateway,Hardware,West,3,1800,5635.33,2850,2785.33,605.66,CUST-577,New Startup,Low
TX-11774,2025-08-15,PROD-103,Legacy Data Server V1,Hardware,North,1,3100,3049.7,2200,849.7,257.09,CUST-769,Growth SMB,High
TX-11775,2025-08-15,PROD-104,Smart Edge Gateway,Hardware,Central,2,1800,3464.79,1900,1564.79,348.91,CUST-473,Growth SMB,Medium
TX-11776,2025-08-16,PROD-101,Stratos Enterprise Suite,Cloud Services,East,1,4500,4292.29,1200,3092.29,455.11,CUST-120,Growth SMB,Low
TX-11777,2025-08-16,PROD-105,Strategic BI Advisory,Advisory,APAC,1,12000,12373.87,4500,7873.87,1490.27,CUST-533,Growth SMB,Low
TX-11778,2025-08-16,PROD-103,Legacy Data Server V1,Hardware,North,1,3100,3047.99,2200,847.99,319.06,CUST-248,Growth SMB,Medium
TX-11779,2025-08-17,PROD-105,Strategic BI Advisory,Advisory,West,1,12000,12422.21,4500,7922.21,1262.82,CUST-252,Growth SMB,Medium
TX-11780,2025-08-17,PROD-106,Automated ETL Pipeline,Cloud Services,South,2,2900,5970.14,1400,4570.14,753.08,CUST-874,New Startup,Low
TX-11781,2025-08-17,PROD-101,Stratos Enterprise Suite,Cloud Services,EMEA,1,4500,4616.24,1200,3416.24,549.58,CUST-390,Growth SMB,Low
TX-11782,2025-08-18,PROD-106,Automated ETL Pipeline,Cloud Services,South,3,2900,8911.23,2100,6811.23,1005.36,CUST-958,High-Value Enterprise,Low
TX-11783,2025-08-18,PROD-101,Stratos Enterprise Suite,Cloud Services,EMEA,2,4500,8606.11,2400,6206.11,705.08,CUST-123,At-Risk Midmarket,High
TX-11784,2025-08-18,PROD-103,Legacy Data Server V1,Hardware,Central,2,3100,6002.38,4400,1602.38,813.2,CUST-873,Growth SMB,High
TX-11785,2025-08-18,PROD-101,Stratos Enterprise Suite,Cloud Services,South,1,4500,4565.45,1200,3365.45,624.79,CUST-966,At-Risk Midmarket,High
TX-11786,2025-08-19,PROD-104,Smart Edge Gateway,Hardware,West,1,1800,1719.98,950,769.98,228.19,CUST-886,New Startup,Low
TX-11787,2025-08-19,PROD-103,Legacy Data Server V1,Hardware,West,1,3100,3158.68,2200,958.68,265.18,CUST-677,High-Value Enterprise,High
TX-11788,2025-08-19,PROD-104,Smart Edge Gateway,Hardware,Central,2,1800,3687.41,1900,1787.41,333.13,CUST-167,Growth SMB,Low
TX-11789,2025-08-19,PROD-103,Legacy Data Server V1,Hardware,APAC,1,3100,2979.09,2200,779.09,303.33,CUST-296,High-Value Enterprise,Low
TX-11790,2025-08-19,PROD-102,AI Analytics Engine Pro,Enterprise AI,Central,1,8200,8097.98,2100,5997.98,892.27,CUST-408,At-Risk Midmarket,High
TX-11791,2025-08-20,PROD-106,Automated ETL Pipeline,Cloud Services,EMEA,1,2900,2854.32,700,2154.32,241.51,CUST-520,Growth SMB,Medium
TX-11792,2025-08-20,PROD-101,Stratos Enterprise Suite,Cloud Services,East,1,4500,4385.22,1200,3185.22,377.17,CUST-275,Growth SMB,Low
TX-11793,2025-08-20,PROD-103,Legacy Data Server V1,Hardware,West,1,3100,3143.24,2200,943.24,337.65,CUST-865,Growth SMB,High
TX-11794,2025-08-20,PROD-103,Legacy Data Server V1,Hardware,South,1,3100,3089.42,2200,889.42,257.85,CUST-646,Growth SMB,High
TX-11795,2025-08-20,PROD-105,Strategic BI Advisory,Advisory,South,1,12000,11969.57,4500,7469.57,1358.41,CUST-750,Growth SMB,Medium
TX-11796,2025-08-20,PROD-102,AI Analytics Engine Pro,Enterprise AI,East,1,8200,8545.71,2100,6445.71,897.88,CUST-424,Growth SMB,Medium
TX-11797,2025-08-21,PROD-101,Stratos Enterprise Suite,Cloud Services,West,1,4500,4506.08,1200,3306.08,525.28,CUST-867,Growth SMB,Low
TX-11798,2025-08-21,PROD-104,Smart Edge Gateway,Hardware,West,2,1800,3774.55,1900,1874.55,508.31,CUST-491,Growth SMB,Low
TX-11799,2025-08-21,PROD-105,Strategic BI Advisory,Advisory,West,1,12000,12520.49,4500,8020.49,1595.1,CUST-288,Growth SMB,Medium
TX-11800,2025-08-21,PROD-101,Stratos Enterprise Suite,Cloud Services,APAC,1,4500,4290.83,1200,3090.83,358.62,CUST-381,High-Value Enterprise,Low
TX-11801,2025-08-21,PROD-106,Automated ETL Pipeline,Cloud Services,West,3,2900,8619.08,2100,6519.08,912.47,CUST-152,Growth SMB,Low
TX-11802,2025-08-21,PROD-106,Automated ETL Pipeline,Cloud Services,East,2,2900,5537.46,1400,4137.46,508.11,CUST-661,Growth SMB,Low
TX-11803,2025-08-21,PROD-103,Legacy Data Server V1,Hardware,North,1,3100,3239.96,2200,1039.96,398.06,CUST-307,High-Value Enterprise,Medium
TX-11804,2025-08-22,PROD-101,Stratos Enterprise Suite,Cloud Services,North,1,4500,4578.08,1200,3378.08,482.63,CUST-224,At-Risk Midmarket,High
TX-11805,2025-08-22,PROD-102,AI Analytics Engine Pro,Enterprise AI,North,1,8200,8022.81,2100,5922.81,758.8,CUST-480,Growth SMB,Medium
TX-11806,2025-08-22,PROD-103,Legacy Data Server V1,Hardware,Central,1,3100,3113.31,2200,913.31,368.04,CUST-167,New Startup,Low
TX-11807,2025-08-22,PROD-105,Strategic BI Advisory,Advisory,East,1,12000,11560.8,4500,7060.8,986.27,CUST-832,Growth SMB,Medium
TX-11808,2025-08-22,PROD-104,Smart Edge Gateway,Hardware,APAC,3,1800,5259.84,2850,2409.84,549.09,CUST-480,High-Value Enterprise,Low
TX-11809,2025-08-22,PROD-101,Stratos Enterprise Suite,Cloud Services,EMEA,1,4500,4296.47,1200,3096.47,381.77,CUST-825,New Startup,Low
TX-11810,2025-08-23,PROD-103,Legacy Data Server V1,Hardware,East,1,3100,3254.44,2200,1054.44,451.03,CUST-582,Growth SMB,Low
TX-11811,2025-08-23,PROD-105,Strategic BI Advisory,Advisory,APAC,2,12000,23814.68,9000,14814.68,1999.18,CUST-220,Growth SMB,Low
TX-11812,2025-08-23,PROD-101,Stratos Enterprise Suite,Cloud Services,South,1,4500,4417.62,1200,3217.62,515.26,CUST-273,High-Value Enterprise,Medium
TX-11813,2025-08-23,PROD-103,Legacy Data Server V1,Hardware,South,1,3100,2984.8,2200,784.8,328.15,CUST-695,New Startup,High
TX-11814,2025-08-23,PROD-101,Stratos Enterprise Suite,Cloud Services,South,1,4500,4310.96,1200,3110.96,345.02,CUST-582,High-Value Enterprise,Medium
TX-11815,2025-08-24,PROD-106,Automated ETL Pipeline,Cloud Services,South,1,2900,2858.46,700,2158.46,259.11,CUST-248,At-Risk Midmarket,High
TX-11816,2025-08-24,PROD-102,AI Analytics Engine Pro,Enterprise AI,West,1,8200,7861.52,2100,5761.52,977.41,CUST-929,Growth SMB,Low
TX-11817,2025-08-24,PROD-101,Stratos Enterprise Suite,Cloud Services,EMEA,3,4500,13885.56,3600,10285.56,1860.98,CUST-785,Growth SMB,Medium
TX-11818,2025-08-24,PROD-103,Legacy Data Server V1,Hardware,EMEA,1,3100,3063.38,2200,863.38,365.25,CUST-339,Growth SMB,High
TX-11819,2025-08-24,PROD-102,AI Analytics Engine Pro,Enterprise AI,North,1,8200,7800.18,2100,5700.18,704.18,CUST-724,New Startup,Medium
TX-11820,2025-08-25,PROD-101,Stratos Enterprise Suite,Cloud Services,South,2,4500,8741.82,2400,6341.82,1163.47,CUST-340,Growth SMB,Low
TX-11821,2025-08-25,PROD-106,Automated ETL Pipeline,Cloud Services,North,1,2900,3026.81,700,2326.81,348.62,CUST-940,New Startup,Low
TX-11822,2025-08-25,PROD-102,AI Analytics Engine Pro,Enterprise AI,Central,1,8200,8175.11,2100,6075.11,691.58,CUST-267,High-Value Enterprise,Low
TX-11823,2025-08-26,PROD-104,Smart Edge Gateway,Hardware,North,2,1800,3501.97,1900,1601.97,410.89,CUST-292,At-Risk Midmarket,High
TX-11824,2025-08-26,PROD-102,AI Analytics Engine Pro,Enterprise AI,East,1,8200,8417.46,2100,6317.46,975.26,CUST-730,Growth SMB,Low
TX-11825,2025-08-26,PROD-101,Stratos Enterprise Suite,Cloud Services,South,1,4500,4336.37,1200,3136.37,368.35,CUST-555,New Startup,Medium
TX-11826,2025-08-26,PROD-101,Stratos Enterprise Suite,Cloud Services,APAC,1,4500,4455.74,1200,3255.74,406.4,CUST-565,Growth SMB,Medium
TX-11827,2025-08-26,PROD-106,Automated ETL Pipeline,Cloud Services,East,4,2900,12051.11,2800,9251.11,1197.06,CUST-988,High-Value Enterprise,Medium
TX-11828,2025-08-27,PROD-103,Legacy Data Server V1,Hardware,APAC,1,3100,3060.79,2200,860.79,360.91,CUST-564,At-Risk Midmarket,High
TX-11829,2025-08-27,PROD-105,Strategic BI Advisory,Advisory,South,1,12000,11838.06,4500,7338.06,1516.85,CUST-272,At-Risk Midmarket,High
TX-11830,2025-08-27,PROD-103,Legacy Data Server V1,Hardware,West,1,3100,3206.89,2200,1006.89,294.22,CUST-858,Growth SMB,Low
TX-11831,2025-08-28,PROD-103,Legacy Data Server V1,Hardware,South,1,3100,3218.72,2200,1018.72,316.86,CUST-107,Growth SMB,Low
TX-11832,2025-08-28,PROD-104,Smart Edge Gateway,Hardware,East,2,1800,3580.34,1900,1680.34,306.15,CUST-325,High-Value Enterprise,Low
TX-11833,2025-08-28,PROD-104,Smart Edge Gateway,Hardware,North,1,1800,1886.24,950,936.24,218.29,CUST-376,New Startup,Low
TX-11834,2025-08-28,PROD-101,Stratos Enterprise Suite,Cloud Services,South,4,4500,18348.23,4800,13548.23,2380.86,CUST-738,Growth SMB,Low
TX-11835,2025-08-29,PROD-105,Strategic BI Advisory,Advisory,EMEA,1,12000,12592.52,4500,8092.52,1379.76,CUST-285,High-Value Enterprise,Low
TX-11836,2025-08-29,PROD-106,Automated ETL Pipeline,Cloud Services,APAC,1,2900,3021.69,700,2321.69,369.16,CUST-804,High-Value Enterprise,Low
TX-11837,2025-08-29,PROD-104,Smart Edge Gateway,Hardware,South,5,1800,9248.44,4750,4498.44,1080.42,CUST-962,At-Risk Midmarket,High
TX-11838,2025-08-29,PROD-102,AI Analytics Engine Pro,Enterprise AI,East,3,8200,24860.84,6300,18560.84,2304.47,CUST-348,High-Value Enterprise,Low
TX-11839,2025-08-29,PROD-106,Automated ETL Pipeline,Cloud Services,West,1,2900,2854.55,700,2154.55,346.05,CUST-556,At-Risk Midmarket,High
TX-11840,2025-08-30,PROD-101,Stratos Enterprise Suite,Cloud Services,South,2,4500,8823.19,2400,6423.19,1034.58,CUST-848,At-Risk Midmarket,High
TX-11841,2025-08-30,PROD-101,Stratos Enterprise Suite,Cloud Services,South,2,4500,9132.94,2400,6732.94,857.44,CUST-122,High-Value Enterprise,Low
TX-11842,2025-08-30,PROD-101,Stratos Enterprise Suite,Cloud Services,APAC,2,4500,9171.55,2400,6771.55,1024.3,CUST-813,High-Value Enterprise,Low
TX-11843,2025-08-30,PROD-104,Smart Edge Gateway,Hardware,South,2,1800,3745.55,1900,1845.55,477.2,CUST-920,New Startup,Medium
TX-11844,2025-08-30,PROD-103,Legacy Data Server V1,Hardware,EMEA,2,3100,6017.37,4400,1617.37,556.52,CUST-903,New Startup,High
TX-11845,2025-08-30,PROD-106,Automated ETL Pipeline,Cloud Services,EMEA,4,2900,12115.6,2800,9315.6,1482.06,CUST-802,Growth SMB,Low
TX-11846,2025-08-30,PROD-102,AI Analytics Engine Pro,Enterprise AI,East,1,8200,7841.43,2100,5741.43,791.45,CUST-654,Growth SMB,Medium
TX-11847,2025-08-31,PROD-105,Strategic BI Advisory,Advisory,APAC,1,12000,11663.3,4500,7163.3,1491.54,CUST-273,New Startup,Medium
TX-11848,2025-08-31,PROD-104,Smart Edge Gateway,Hardware,South,1,1800,1791.57,950,841.57,237.27,CUST-210,Growth SMB,Medium
TX-11849,2025-08-31,PROD-103,Legacy Data Server V1,Hardware,North,1,3100,3088.63,2200,888.63,369.43,CUST-433,High-Value Enterprise,High
TX-11850,2025-08-31,PROD-102,AI Analytics Engine Pro,Enterprise AI,EMEA,1,8200,8241.75,2100,6141.75,714.1,CUST-519,Growth SMB,Low
TX-11851,2025-08-31,PROD-102,AI Analytics Engine Pro,Enterprise AI,South,1,8200,8328.57,2100,6228.57,971.24,CUST-860,High-Value Enterprise,Low
TX-11852,2025-08-31,PROD-101,Stratos Enterprise Suite,Cloud Services,North,1,4500,4654.34,1200,3454.34,580.93,CUST-613,Growth SMB,Low
TX-11853,2025-09-01,PROD-102,AI Analytics Engine Pro,Enterprise AI,North,1,8200,8229.38,2100,6129.38,1007.06,CUST-533,High-Value Enterprise,Low
TX-11854,2025-09-01,PROD-101,Stratos Enterprise Suite,Cloud Services,East,6,4500,26879.0,7200,19679.0,2895.59,CUST-301,New Startup,Low
TX-11855,2025-09-01,PROD-102,AI Analytics Engine Pro,Enterprise AI,South,2,8200,16758.0,4200,12558.0,1679.37,CUST-447,New Startup,Low
TX-11856,2025-09-01,PROD-105,Strategic BI Advisory,Advisory,East,1,12000,11888.7,4500,7388.7,969.68,CUST-327,Growth SMB,Low
TX-11857,2025-09-01,PROD-103,Legacy Data Server V1,Hardware,Central,1,3100,3078.06,2200,878.06,411.97,CUST-117,At-Risk Midmarket,High
TX-11858,2025-09-02,PROD-101,Stratos Enterprise Suite,Cloud Services,EMEA,1,4500,4339.48,1200,3139.48,353.94,CUST-232,At-Risk Midmarket,High
TX-11859,2025-09-02,PROD-101,Stratos Enterprise Suite,Cloud Services,Central,1,4500,4452.88,1200,3252.88,618.9,CUST-960,High-Value Enterprise,Low
TX-11860,2025-09-02,PROD-105,Strategic BI Advisory,Advisory,South,1,12000,12448.31,4500,7948.31,1382.03,CUST-179,Growth SMB,Low
TX-11861,2025-09-02,PROD-102,AI Analytics Engine Pro,Enterprise AI,East,1,8200,8323.63,2100,6223.63,929.08,CUST-712,New Startup,Medium
TX-11862,2025-09-02,PROD-103,Legacy Data Server V1,Hardware,South,1,3100,3007.39,2200,807.39,347.13,CUST-745,Growth SMB,High
TX-11863,2025-09-02,PROD-105,Strategic BI Advisory,Advisory,EMEA,1,12000,12484.47,4500,7984.47,1131.52,CUST-901,High-Value Enterprise,Low
TX-11864,2025-09-02,PROD-106,Automated ETL Pipeline,Cloud Services,South,1,2900,2914.1,700,2214.1,235.22,CUST-376,Growth SMB,Low
TX-11865,2025-09-03,PROD-101,Stratos Enterprise Suite,Cloud Services,EMEA,1,4500,4702.46,1200,3502.46,407.01,CUST-782,Growth SMB,Low
TX-11866,2025-09-03,PROD-105,Strategic BI Advisory,Advisory,South,1,12000,12016.71,4500,7516.71,986.1,CUST-628,High-Value Enterprise,Medium
TX-11867,2025-09-03,PROD-102,AI Analytics Engine Pro,Enterprise AI,West,1,8200,8419.36,2100,6319.36,709.54,CUST-546,Growth SMB,Medium
TX-11868,2025-09-03,PROD-104,Smart Edge Gateway,Hardware,West,1,1800,1851.17,950,901.17,250.58,CUST-958,Growth SMB,Low
TX-11869,2025-09-04,PROD-105,Strategic BI Advisory,Advisory,South,1,12000,11913.78,4500,7413.78,1241.66,CUST-941,At-Risk Midmarket,High
TX-11870,2025-09-04,PROD-106,Automated ETL Pipeline,Cloud Services,APAC,3,2900,8348.23,2100,6248.23,686.85,CUST-668,At-Risk Midmarket,High
TX-11871,2025-09-04,PROD-104,Smart Edge Gateway,Hardware,West,1,1800,1887.44,950,937.44,225.13,CUST-878,At-Risk Midmarket,High
TX-11872,2025-09-04,PROD-103,Legacy Data Server V1,Hardware,APAC,1,3100,3219.07,2200,1019.07,386.28,CUST-439,At-Risk Midmarket,High
TX-11873,2025-09-05,PROD-104,Smart Edge Gateway,Hardware,West,1,1800,1727.4,950,777.4,161.66,CUST-738,Growth SMB,Medium
TX-11874,2025-09-05,PROD-101,Stratos Enterprise Suite,Cloud Services,North,3,4500,13672.51,3600,10072.51,1694.99,CUST-382,High-Value Enterprise,Low
TX-11875,2025-09-05,PROD-104,Smart Edge Gateway,Hardware,South,1,1800,1868.25,950,918.25,210.94,CUST-284,At-Risk Midmarket,High
TX-11876,2025-09-05,PROD-104,Smart Edge Gateway,Hardware,EMEA,1,1800,1866.66,950,916.66,227.3,CUST-404,At-Risk Midmarket,High
TX-11877,2025-09-05,PROD-105,Strategic BI Advisory,Advisory,West,1,12000,12239.56,4500,7739.56,999.27,CUST-986,Growth SMB,Low
TX-11878,2025-09-06,PROD-106,Automated ETL Pipeline,Cloud Services,South,1,2900,2931.41,700,2231.41,360.33,CUST-532,High-Value Enterprise,Medium
TX-11879,2025-09-06,PROD-102,AI Analytics Engine Pro,Enterprise AI,South,1,8200,7958.33,2100,5858.33,810.58,CUST-955,New Startup,Medium
TX-11880,2025-09-06,PROD-106,Automated ETL Pipeline,Cloud Services,North,3,2900,8412.54,2100,6312.54,1108.5,CUST-932,At-Risk Midmarket,High
TX-11881,2025-09-07,PROD-105,Strategic BI Advisory,Advisory,APAC,1,12000,11979.89,4500,7479.89,1499.12,CUST-790,Growth SMB,Low
TX-11882,2025-09-07,PROD-105,Strategic BI Advisory,Advisory,East,1,12000,11758.07,4500,7258.07,969.84,CUST-846,Growth SMB,Medium
TX-11883,2025-09-07,PROD-101,Stratos Enterprise Suite,Cloud Services,East,1,4500,4388.53,1200,3188.53,456.59,CUST-581,Growth SMB,Low
TX-11884,2025-09-07,PROD-105,Strategic BI Advisory,Advisory,South,1,12000,12523.75,4500,8023.75,1296.66,CUST-463,New Startup,Low
TX-11885,2025-09-07,PROD-101,Stratos Enterprise Suite,Cloud Services,West,3,4500,13264.79,3600,9664.79,1089.11,CUST-239,High-Value Enterprise,Low
TX-11886,2025-09-07,PROD-106,Automated ETL Pipeline,Cloud Services,East,1,2900,2776.26,700,2076.26,259.31,CUST-820,New Startup,Medium
TX-11887,2025-09-07,PROD-104,Smart Edge Gateway,Hardware,South,1,1800,1784.99,950,834.99,157.04,CUST-644,Growth SMB,Medium
TX-11888,2025-09-08,PROD-106,Automated ETL Pipeline,Cloud Services,West,3,2900,8726.25,2100,6626.25,897.83,CUST-973,Growth SMB,Low
TX-11889,2025-09-08,PROD-104,Smart Edge Gateway,Hardware,West,1,1800,1720.0,950,770.0,202.18,CUST-938,Growth SMB,Low
TX-11890,2025-09-08,PROD-101,Stratos Enterprise Suite,Cloud Services,EMEA,1,4500,4427.93,1200,3227.93,509.52,CUST-767,Growth SMB,Low
TX-11891,2025-09-08,PROD-105,Strategic BI Advisory,Advisory,East,1,12000,12143.5,4500,7643.5,998.99,CUST-790,High-Value Enterprise,Low
TX-11892,2025-09-08,PROD-106,Automated ETL Pipeline,Cloud Services,West,2,2900,6083.65,1400,4683.65,504.12,CUST-734,Growth SMB,Low
TX-11893,2025-09-09,PROD-102,AI Analytics Engine Pro,Enterprise AI,North,1,8200,8094.16,2100,5994.16,731.38,CUST-716,Growth SMB,Medium
TX-11894,2025-09-09,PROD-104,Smart Edge Gateway,Hardware,East,1,1800,1756.69,950,806.69,198.11,CUST-981,Growth SMB,Low
TX-11895,2025-09-09,PROD-106,Automated ETL Pipeline,Cloud Services,East,1,2900,2852.05,700,2152.05,282.85,CUST-220,At-Risk Midmarket,High
TX-11896,2025-09-09,PROD-103,Legacy Data Server V1,Hardware,Central,1,3100,3111.71,2200,911.71,260.05,CUST-829,At-Risk Midmarket,High
TX-11897,2025-09-10,PROD-102,AI Analytics Engine Pro,Enterprise AI,West,1,8200,8236.8,2100,6136.8,899.9,CUST-958,Growth SMB,Low
TX-11898,2025-09-10,PROD-106,Automated ETL Pipeline,Cloud Services,APAC,5,2900,14985.71,3500,11485.71,1358.56,CUST-131,High-Value Enterprise,Medium
TX-11899,2025-09-10,PROD-101,Stratos Enterprise Suite,Cloud Services,APAC,2,4500,9432.0,2400,7032.0,935.48,CUST-873,New Startup,Low
TX-11900,2025-09-10,PROD-103,Legacy Data Server V1,Hardware,North,2,3100,6281.32,4400,1881.32,716.7,CUST-348,Growth SMB,High
TX-11901,2025-09-10,PROD-103,Legacy Data Server V1,Hardware,EMEA,1,3100,3169.86,2200,969.86,354.49,CUST-130,New Startup,Low
TX-11902,2025-09-10,PROD-103,Legacy Data Server V1,Hardware,East,1,3100,3048.89,2200,848.89,315.52,CUST-800,Growth SMB,High
TX-11903,2025-09-10,PROD-101,Stratos Enterprise Suite,Cloud Services,East,6,4500,26841.1,7200,19641.1,3450.18,CUST-789,New Startup,Medium
TX-11904,2025-09-11,PROD-103,Legacy Data Server V1,Hardware,South,1,3100,3077.92,2200,877.92,407.13,CUST-403,High-Value Enterprise,High
TX-11905,2025-09-11,PROD-104,Smart Edge Gateway,Hardware,Central,1,1800,1871.18,950,921.18,153.68,CUST-241,Growth SMB,Medium
TX-11906,2025-09-11,PROD-103,Legacy Data Server V1,Hardware,West,2,3100,6101.94,4400,1701.94,817.88,CUST-459,Growth SMB,High
TX-11907,2025-09-11,PROD-103,Legacy Data Server V1,Hardware,North,1,3100,3199.35,2200,999.35,328.14,CUST-811,High-Value Enterprise,Low
TX-11908,2025-09-11,PROD-105,Strategic BI Advisory,Advisory,West,1,12000,12133.5,4500,7633.5,1207.08,CUST-818,Growth SMB,Low
TX-11909,2025-09-12,PROD-102,AI Analytics Engine Pro,Enterprise AI,APAC,1,8200,8130.01,2100,6030.01,1091.05,CUST-519,Growth SMB,Low
TX-11910,2025-09-12,PROD-102,AI Analytics Engine Pro,Enterprise AI,North,1,8200,7907.75,2100,5807.75,861.41,CUST-489,New Startup,Low
TX-11911,2025-09-12,PROD-104,Smart Edge Gateway,Hardware,South,5,1800,8901.58,4750,4151.58,964.19,CUST-243,Growth SMB,Low
TX-11912,2025-09-12,PROD-105,Strategic BI Advisory,Advisory,North,1,12000,12334.24,4500,7834.24,1229.71,CUST-971,Growth SMB,Medium
TX-11913,2025-09-13,PROD-103,Legacy Data Server V1,Hardware,West,1,3100,2963.95,2200,763.95,353.69,CUST-647,At-Risk Midmarket,High
TX-11914,2025-09-13,PROD-101,Stratos Enterprise Suite,Cloud Services,East,2,4500,9416.74,2400,7016.74,1211.08,CUST-834,Growth SMB,Low
TX-11915,2025-09-13,PROD-104,Smart Edge Gateway,Hardware,East,3,1800,5533.04,2850,2683.04,751.47,CUST-507,Growth SMB,Medium
TX-11916,2025-09-13,PROD-102,AI Analytics Engine Pro,Enterprise AI,North,1,8200,8564.66,2100,6464.66,742.94,CUST-720,Growth SMB,Low
TX-11917,2025-09-14,PROD-103,Legacy Data Server V1,Hardware,EMEA,1,3100,3188.44,2200,988.44,388.44,CUST-387,Growth SMB,High
TX-11918,2025-09-14,PROD-102,AI Analytics Engine Pro,Enterprise AI,EMEA,1,8200,8269.29,2100,6169.29,879.67,CUST-150,Growth SMB,Low
TX-11919,2025-09-14,PROD-105,Strategic BI Advisory,Advisory,South,1,12000,12122.0,4500,7622.0,1412.39,CUST-242,High-Value Enterprise,Low
TX-11920,2025-09-14,PROD-103,Legacy Data Server V1,Hardware,Central,1,3100,3146.37,2200,946.37,261.22,CUST-376,Growth SMB,Low
